username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
Sloane Ortel,sloaneortel,2017-06-20 23:28,5,18,"On the bear case for $ tsla : "the problem is almost every rational person agrees with you, yet the price keeps going up." Levin @CFANewYork",,@CFANewYork,,"877224187190013953",https://twitter.com/sloaneortel/status/877224187190013953
TESLARATI,Teslarati,2017-06-20 23:00,12,31,"Tesla ( TSLA ) nears 52-week high amid China production report http://www. teslarati.com/tesla-tsla-nea rs-52-week-high-amid-china-production-rumor/ … pic.twitter.com/4dzxmFtgEg",,,,"877216996433117184",https://twitter.com/Teslarati/status/877216996433117184
Joe Lowry,globallithium,2017-06-20 22:57,22,41,"Looks like Elon needs more of the "salt on the salad" than he can find. $ ALB & $ FMC can't get $ TSLA enough #lithium https://www. teslarati.com/tesla-model-3- worlds-lithium-ion-battery-supply/ … pic.twitter.com/DuPukYduOJ",,,#lithium,"877216417564831744",https://twitter.com/globallithium/status/877216417564831744
Teslaliving,teslaliving,2017-06-20 12:21,5,17,"Does Tesla have better battery technology? http:// teslaliving.net/2014/07/31/doe s-tesla-have-better-battery-technology/ … #Tesla $ TSLA @TeslaMotors http:// ts.la/rob6663 pic.twitter.com/bnDYWRp1i4",,@TeslaMotors,#Tesla,"877056177498185728",https://twitter.com/teslaliving/status/877056177498185728
JE$US,WallStJesus,2017-06-20 01:59,15,13,"TODAY'S ACTIVE FLOW: $ AAPL $ BAC $ FB $ BABA $ AMD $ NVDA $ TSLA $ AMZN $ COST $ X $ VRX $ MU $ JPM $ C $ KR $ SNAP $ C $ NFLX $ WFM $ GILD $ KMX $ MSFT $ TGT pic.twitter.com/e6mI43LvqM",,,,"876899764826255361",https://twitter.com/WallStJesus/status/876899764826255361
Diogenes,WallStCynic,2017-06-20 01:51,10,23,"London Street Scene Today: Yes, that is a $ TSLA Model S behind the Audi A3 EV. No competition for the Model 3? It's already here. pic.twitter.com/ylTGQChW8q",,,,"876897741733081088",https://twitter.com/WallStCynic/status/876897741733081088
TheStreet,TheStreet,2017-06-19 23:43,6,8,"Wall Street continues to be obsessed with Tesla http:// bit.ly/2snL9Gc $ TSLA",,,,"876865413753311232",https://twitter.com/TheStreet/status/876865413753311232
Helene Meisler,hmeisler,2017-06-19 22:41,2,50,"Why is TSLA red? I thought it was supposed to go up every day.",,,,"876850050076471296",https://twitter.com/hmeisler/status/876850050076471296
TSLA Lacrosse,TSLA_Lacrosse,2017-06-19 22:18,8,29,"@noexcuselax1 (Memphis) and @NoExcuseNash dominated in NOLA winning Championships in HS A, HS B, U15 A and U13 #tennesseelax #Represent pic.twitter.com/f0VpQ3H8wO – at Pelican Park",,@noexcuselax1 @NoExcuseNash,#tennesseelax #Represent,"876844108735803392",https://twitter.com/TSLA_Lacrosse/status/876844108735803392
EVANNEX for Tesla,evannex_com,2017-06-19 21:57,5,15,"What predictions do we have for the #TeslaModel3 final interior? Check this out: http:// ow.ly/CTJL30cIjw9 $ TSLA #TeslaMotors #Tesla",,,#TeslaModel3 #TeslaMotors #Tesla,"876838775455969280",https://twitter.com/evannex_com/status/876838775455969280
Options Action,OptionsAction,2017-06-19 20:33,12,22,"Carter & @Michael_Khouw think it might be time to hit the brakes on $ TSLA pic.twitter.com/UmjQUMQ6ij",,@Michael_Khouw,,"876817755277848576",https://twitter.com/OptionsAction/status/876817755277848576
InternationalLithium,ILCtsxv,2017-06-19 18:35,5,4,"#Tesla is starting Model 3 #battery cell production at #Gigafactory 1 'right now' https:// electrek.co/2017/06/19/tes la-model-3-battery-cell-production/ … via @FredericLambert $ TSLA",,@FredericLambert,#Tesla #battery #Gigafactory,"876788008481173504",https://twitter.com/ILCtsxv/status/876788008481173504
Mrs Crowhurst,MCrowhurst_tsla,2017-06-19 18:12,4,9,"Two very keen readers @sl_academy ready to start their summer reading challenge with Born to Play! @DanFreedman99 #SLAReads #SummerReading pic.twitter.com/j0ablc7Fg7",,@sl_academy @DanFreedman99,#SLAReads #SummerReading,"876782328185409537",https://twitter.com/MCrowhurst_tsla/status/876782328185409537
Mrs Crowhurst,MCrowhurst_tsla,2017-06-19 17:30,5,8,"Y7 @sl_academy are ready to jump into summer term independent reading with Born to Play by @DanFreedman99 . #readingforpleasure #SLAReads pic.twitter.com/ma4xfGVUgU",,@sl_academy @DanFreedman99,#readingforpleasure #SLAReads,"876771740147494912",https://twitter.com/MCrowhurst_tsla/status/876771740147494912
Josh Scouten,NoExcuseNash,2017-06-19 06:47,9,32,"Congrats to our HS A Champions at the Big Easy Classic. Way to go fellas! @Victory_Events @TSLA _Lacrosse pic.twitter.com/3lhNdZJBbR",,@Victory_Events @TSLA,,"876609914189361152",https://twitter.com/NoExcuseNash/status/876609914189361152
Justin Pulitzer,JustinPulitzer,2017-06-19 04:44,7,22,"Weekend Review Video 6/18 $ VIX $ TLT $ GS $ C $ SPY $ IWM $ QQQ $ AAPL $ AMZN $ WFM $ KR $ COST $ TGT $ WMT $ FB $ NFLX $ GOOG $ TSLA https:// youtu.be/O-MlSWpIxTE",,,,"876578780114026496",https://twitter.com/JustinPulitzer/status/876578780114026496
EVANNEX for Tesla,evannex_com,2017-06-19 03:06,10,21,"Self-Driving and electric cars from #Tesla will bring about an automotive revolution, here's why: http:// ow.ly/CTVU30cGPPz $ TSLA #TeslaMotors",,,#Tesla #TeslaMotors,"876554265963180036",https://twitter.com/evannex_com/status/876554265963180036
TechEBlog,techeblog,2017-06-18 10:34,48,29,"Company turns 1997 #BMW 528i into "The Phoenix", an electric car with a 382-mile range. http://www. techeblog.com/index.php/tech -gadget/company-turns-1997-bmw-528i-into-the-phoenix-an-electric-car-with-a-380-mile-range … #cars #tesla $ TSLA #tech pic.twitter.com/c3iwMljQGZ",,,#BMW #cars #tesla #tech,"876304702899728384",https://twitter.com/techeblog/status/876304702899728384
Sam E. Antar,SamAntar,2017-06-18 02:32,3,10,"I doubt that any consumer who purchased a Crazy Eddie extended warranty before the fall would feel safe. $ TSLA http:// mashable.com/2017/02/23/elo n-musk-tesla-lifetime-insurance/#FDCqZ50cjkqQ …",,,#FDCqZ50cjkqQ,"876183380831981568",https://twitter.com/SamAntar/status/876183380831981568
EVANNEX for Tesla,evannex_com,2017-06-17 23:38,14,22,"#Tesla opens in Dubai w/ hundreds of cars arriving this week for customers, read here: http:// ow.ly/hkb030cFPUY $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #TeslaMotors #ElonMusk,"876139600812572672",https://twitter.com/evannex_com/status/876139600812572672
EVANNEX for Tesla,evannex_com,2017-06-17 19:07,6,10,"When it comes to the #ElectricVehicle market, the International Energy Agency says #Tesla is tops, here's why: http:// ow.ly/AWB530cFDxB $ TSLA",,,#ElectricVehicle #Tesla,"876071372858040322",https://twitter.com/evannex_com/status/876071372858040322
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-06-17 16:22,28,31,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @ElixiumCrypto #Forex #Stocks $ ES $ GC $ CL $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/3T48FX5sty",,@ElixiumCrypto,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"876029904982335488",https://twitter.com/ElixiumCrypto/status/876029904982335488
Options Action,OptionsAction,2017-06-17 03:12,7,16,"Tech stocks getting crushed this week, @Michael_Khouw & Carter Worth says this hot name could be next! $ TSLA pic.twitter.com/7fRDz1J4dK",,@Michael_Khouw,,"875831039163326465",https://twitter.com/OptionsAction/status/875831039163326465
Teslaliving,teslaliving,2017-06-16 22:00,3,11,"$ TSLA current stock price: $373.26. #Tesla #TeslaStock #bot pic.twitter.com/BCtYoX14Gh",,,#Tesla #TeslaStock #bot,"875752340057464834",https://twitter.com/teslaliving/status/875752340057464834
Adam Singer,AdamSinger,2017-06-16 08:29,0,23,"4. visit r/wallstbets 5. buy AMD / bitcoin / TSLA / NVDA at top 6. put on wolf costume",,,,"875548266967859200",https://twitter.com/AdamSinger/status/875548266967859200
jason woron,jason_woron,2017-06-16 07:19,5,9,""If Tesla even survives to profitability, it would be an exceptional accomplishment," writes @HedgeyeIndstrls $ TSLA https:// app.hedgeye.com/archives/59912 -tesla-short-call-if-it-even-survives-to-profitability-it-would-be-a …",,@HedgeyeIndstrls,,"875530621354995713",https://twitter.com/jason_woron/status/875530621354995713
EVANNEX for Tesla,evannex_com,2017-06-16 06:52,7,21,"How the #ElectricVehicle — especially #Tesla — will be taking over the automotive market, read here: http:// ow.ly/ahh330cDnnw $ TSLA #ElonMusk",,,#ElectricVehicle #Tesla #ElonMusk,"875523890763751425",https://twitter.com/evannex_com/status/875523890763751425
Tesla Model 3 News,TeslaModel3News,2017-06-16 04:31,27,77,"#Model3 test drives will begin late 2017 https:// electrek.co/2017/06/15/tes la-model-3-test-drives/ … via @ElectrekCo #TeslaModel3 #Tesla $ TSLA pic.twitter.com/hehoGMZnrf",,@ElectrekCo,#Model3 #TeslaModel3 #Tesla,"875488579060989955",https://twitter.com/TeslaModel3News/status/875488579060989955
Option_Sniper,option_snipper,2017-06-16 01:34,2,31,"What a day!!! TONS of profits in a RED mkt today thanks to $ tsla $ nvda $ baba $ amzn $ aapl as i said FOCUS is the key! tmr will be interesting",,,,"875443835643453441",https://twitter.com/option_snipper/status/875443835643453441
Brian Sozzi,BrianSozzi,2017-06-16 00:50,4,24,"Tesla's stock price last three months: +45% LOL $ TSLA",,,,"875432845958938624",https://twitter.com/BrianSozzi/status/875432845958938624
Charley Grant,CGrantWSJ,2017-06-16 00:38,5,13,"FactSet consensus calls for a $5.81 loss per share this year (non-gaap). Was a $2.62/share profit last June 30. $ TSLA https:// twitter.com/WallStCynic/st atus/875429349071228928 …",,,,"875429793168273409",https://twitter.com/CGrantWSJ/status/875429793168273409
EVANNEX for Tesla,evannex_com,2017-06-15 22:51,7,20,"#Tesla is everywhere is Norway due to their brilliant #electricvehicle policy, watch this: http:// ow.ly/dTyD30cCHC0 $ TSLA #TeslaMotors",,,#Tesla #electricvehicle #TeslaMotors,"875402973282697216",https://twitter.com/evannex_com/status/875402973282697216
Forex-Analytics,ForexAnalytics1,2017-06-15 19:35,4,7,"#TSLA Daily - via the Magic of Pitchforks... http://www. forex-analytics.com + Link to our latest Webinar: https:// vimeo.com/22051633 Please RT pic.twitter.com/uTA1Z9hP00",,,#TSLA,"875353467937861636",https://twitter.com/ForexAnalytics1/status/875353467937861636
Kristin Cwalinski,Kris10Cwalinski,2017-06-15 19:32,3,15,"Yesterday, @RichartRoss said sell these three high-flying tech names $ TSLA $ PYPL $ BABA https:// twitter.com/CNBCFastMoney/ status/875113839536349192 … pic.twitter.com/msS1XMcbuW",,@RichartRoss,,"875352833683595265",https://twitter.com/Kris10Cwalinski/status/875352833683595265
InternationalLithium,ILCtsxv,2017-06-15 18:10,5,7,"Feel free to contact with International #Lithium $ ILC.v http:// internationallithium.com / #Mining #Argentina #Canada #Ireland $ LIT #EVs $ TSLA #BYD pic.twitter.com/AEVtykj6RC",,,#Lithium #Mining #Argentina #Canada #Ireland #EVs #BYD,"875332167596900352",https://twitter.com/ILCtsxv/status/875332167596900352
Dan Zanger,DanZanger,2017-06-15 17:25,7,17,"$ TSLA is one exception as this stock has acted fantastic even during high beta selling. pic.twitter.com/n4VQNDGLxh",,,,"875320866720149504",https://twitter.com/DanZanger/status/875320866720149504
EVANNEX for Tesla,evannex_com,2017-06-15 17:03,4,12,"Here's the real reason Detroit handed the baton to #Tesla to create the future of automotive, read here: http:// ow.ly/F3E130cC1nw $ TSLA",,,#Tesla,"875315232054358016",https://twitter.com/evannex_com/status/875315232054358016
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-06-15 16:32,36,36,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @ElixiumCrypto #Forex #Stocks $ ES $ CL $ GC $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/i4d0uLCj4T",,@ElixiumCrypto,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"875307642364801026",https://twitter.com/ElixiumCrypto/status/875307642364801026
Jesse Colombo,TheBubbleBubble,2017-06-15 09:55,8,12,"This Toxic Trifecta for U.S. Auto Loans is Fueling #Carmageddon : http:// wolfstreet.com/2017/06/13/def aults-subprime-auto-loans-falling-used-values-negative-equity/ … $ TSLA $ GM $ F",,,#Carmageddon,"875207622915379201",https://twitter.com/TheBubbleBubble/status/875207622915379201
Financial Review,FinancialReview,2017-06-15 08:50,6,4,".@TeslaMotors better get ready for @Apple 's car, says @MorganStanley . #cars #tesla $ TSLA $ AAPL http:// bit.ly/2rxM5TL",,@TeslaMotors @Apple @MorganStanley,#cars #tesla,"875191132115939329",https://twitter.com/FinancialReview/status/875191132115939329
The Motley Fool,themotleyfool,2017-06-15 02:40,17,17,"Buying $ TSLA shares at today’s price may carry some risk. But driving a Model X carries the least risk of any SUV. https://www. fool.com/investing/2017 /06/13/tesla-incs-model-x-is-awarded-highest-safety-ratin.aspx …",,,,"875098062905061378",https://twitter.com/themotleyfool/status/875098062905061378
Ihor Dusaniwsky,ihors3,2017-06-15 02:17,11,14,"$ TSLA short interest is $11.15 billion as stock price continues to rise.Shorts down $1.04 billion in June MTM losses. @S3Partners @elonmusk pic.twitter.com/VzStxntqGA",,@S3Partners @elonmusk,,"875092273704382464",https://twitter.com/ihors3/status/875092273704382464
StockCats,StockCats,2017-06-15 00:56,68,304,"WUTANG Portfolio for better diversification WYNN UTX TSLA AAPL NVDA GS @Wu_Tang_Finance",,@Wu_Tang_Finance,,"875071907078557698",https://twitter.com/StockCats/status/875071907078557698
TESLARATI,Teslarati,2017-06-14 21:07,17,54,"Billionaire investor sees Tesla ( TSLA ) crossing $500 in 2018 and $1000 by 2020 [Video] http://www. teslarati.com/ron-baron-sees -tesla-tsla-1000-share-by-2020/ … via @evannex_com pic.twitter.com/2763r6y9UU",,@evannex_com,,"875014413748649984",https://twitter.com/Teslarati/status/875014413748649984
StockTwits,StockTwits,2017-06-14 19:29,13,21,"This Jim Chanos short has not worked out well https:// stocktwits.com/madg7948/messa ge/85886290?utm_medium=community-twitter&utm_source=twitter.com&utm_campaign=outboundteam … $ TSLA $ SCTY",,,,"874989627286982657",https://twitter.com/StockTwits/status/874989627286982657
StockTwits,StockTwits,2017-06-14 18:18,16,33,"Because $ TSLA is about to open at NEW all-time highs. pic.twitter.com/PIgJHU8hmH",,,,"874971867949522944",https://twitter.com/StockTwits/status/874971867949522944
Paul R. La Monica,LaMonicaBuzz,2017-06-14 17:00,5,8,"$ TSLA up again #premarket . Just because.",,,#premarket,"874952158264864769",https://twitter.com/LaMonicaBuzz/status/874952158264864769
EVANNEX for Tesla,evannex_com,2017-06-14 16:38,5,15,"Find out why iconic investor, Ron Baron, sees #Tesla stock at 500-600 next yr and 1000 in 2020, watch this: http:// ow.ly/3ePG30cA38F $ TSLA",,,#Tesla,"874946743837884417",https://twitter.com/evannex_com/status/874946743837884417
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-06-14 16:38,39,46,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @ElixiumCrypto #Forex #Stocks $ ES $ CL $ GC $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/1HzuyVMfYm",,@ElixiumCrypto,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"874946608772907008",https://twitter.com/ElixiumCrypto/status/874946608772907008
Diogenes,WallStCynic,2017-06-14 16:29,0,14,"(2) Has this "California First" policy been disclosed to the other depositors? East Coast customers will get few, if any, tax credits.$ TSLA",,,,"874944386236395522",https://twitter.com/WallStCynic/status/874944386236395522
Leilani Pips™,PipsToDollars,2017-06-14 16:07,6,9,"$ AAPL $ TSLA Apple, Tesla shares are two of the biggest shorts in the world right now http:// on.mktw.net/2rmoD0A",,,,"874938945347477506",https://twitter.com/PipsToDollars/status/874938945347477506
Option_Sniper,option_snipper,2017-06-14 08:36,8,28,"$ TSLA ATH closing on heavy vol. IV very high. so two scenario: drop big or accelerate huge, likely later. IF pass 388, see 466 by Sep. pic.twitter.com/Bf86H9bB8v",,,,"874825427235287042",https://twitter.com/option_snipper/status/874825427235287042
Johns Charts,johnscharts,2017-06-14 06:23,3,21,"$ TSLA monthly massive base breakout with higher highs pic.twitter.com/z7HZ98zzf5",,,,"874791767215878145",https://twitter.com/johnscharts/status/874791767215878145
The Motley Fool,themotleyfool,2017-06-14 05:45,11,35,"If you’re looking for reasons to buy Tesla, Fool @BrianFeroldi has 10 for you. $ TSLA https://www. fool.com/investing/2017 /06/11/10-reasons-to-buy-tesla-inc-stock-and-never-sell.aspx …",,@BrianFeroldi,,"874782224683610113",https://twitter.com/themotleyfool/status/874782224683610113
CtheLightTrading,canuck2usa,2017-06-14 04:30,8,29,"$ TSLA just yesterday morning ya Top is in...Today/Tonight oops pic.twitter.com/YmKJX7WyNy",,,,"874763353998192640",https://twitter.com/canuck2usa/status/874763353998192640
Hedgeye,Hedgeye,2017-06-14 04:15,12,18,""If Tesla even survives to profitability, it would be an exceptional accomplishment," writes @HedgeyeIndstrls $ TSLA https:// app.hedgeye.com/archives/59912 -tesla-short-call-if-it-even-survives-to-profitability-it-would-be-a …",,@HedgeyeIndstrls,,"874759541614759936",https://twitter.com/Hedgeye/status/874759541614759936
EVANNEX for Tesla,evannex_com,2017-06-14 03:03,4,20,"Here's why you should buy and hold #Tesla stock for the long haul, read here: http:// ow.ly/dLPo30czjN7 $ TSLA #TeslaMotors #ElonMusk",,,#Tesla #TeslaMotors #ElonMusk,"874741482137284609",https://twitter.com/evannex_com/status/874741482137284609
